Datetime,Open,High,Low,Close,Volume,Rsi,Tkr Buy,Tkr Sell,Open Interest,Number Of Trades,Taker Buy Volume,TT LongShortRatio Positions 5m,TT LongAccount Ratio Positions 5m,TT ShortAccount Positions 5m,TT LongShortRatio Accounts 5m,TT LongAccount Accounts 5m,TT ShortAccount Accounts 5m,Buy Sell Ratio 5m,Buy Vol 5m,Sell Vol 5m,"Mkr plus 0,005","Mkr plus 0,01","Mkr plus 0,015","Mkr plus 0,020","Mkr plus 0,025","Mkr plus 0,030","Mkr plus 0,035","Mkr plus 0,040","Mkr plus 0,045","Mkr plus 0,050","Mkr plus 0,075","Mkr plus 0,1","Mkr plus 0,125","Mkr plus 0,150","Mkr plus 0,175","Mkr plus 0,200","Mkr plus 0,225","Mkr minus 0,005","Mkr minus 0,01","Mkr minus 0,015","Mkr minus 0,020","Mkr minus 0,025","Mkr minus 0,030","Mkr minus 0,035","Mkr minus 0,040","Mkr minus 0,045","Mkr minus 0,050","Mkr minus 0,075","Mkr minus 0,1","Mkr minus 0,125","Mkr minus 0,150","Mkr minus 0,175","Mkr minus 0,200","Mkr minus 0,225"
02/21/2024 10:25:00,51195.90,51212.30,51184.70,51197.20,56.091,54.15,22.092,24.234,88708.910,2627,87.365,1.3094,0.5670,0.4330,1.0272,0.5067,0.4933,1.6395,1618.2000,986.9930,11.008,8.157,6.400,10.016,26.710,4.945,14.510,32.308,210.297,12.898,47.756,59.382,202.818,59.884,84.270,74.520,63.949,1.478,2.216,2.149,6.352,8.495,10.210,8.715,35.049,9.000,12.256,60.988,43.552,80.823,65.597,60.873,76.068,64.275
02/21/2024 10:26:00,51197.20,51218.20,51186.90,51218.20,84.257,55.90,73.833,10.340,88714.803,2340,193.052,1.3094,0.5670,0.4330,1.0272,0.5067,0.4933,1.6395,1618.2000,986.9930,116.784,5.072,2.024,7.055,18.699,8.555,14.427,15.824,39.114,22.773,179.844,72.745,96.520,60.387,87.950,70.160,60.917,12.703,5.153,11.336,20.958,10.799,14.958,21.365,29.997,15.945,21.670,48.653,40.173,63.878,91.805,60.758,50.196,73.888
02/21/2024 10:27:00,51218.20,51232.80,51214.80,51214.90,55.296,55.54,27.513,26.839,88706.773,2910,212.898,1.3094,0.5670,0.4330,1.0280,0.5069,0.4931,1.1345,768.8270,677.6510,8.684,0.539,6.991,8.789,13.421,19.039,11.541,21.006,13.931,37.365,188.931,58.713,62.303,86.510,128.911,39.209,87.894,16.486,15.898,13.876,18.687,9.902,10.675,40.593,11.205,7.426,12.342,57.345,49.596,78.488,82.956,55.875,63.930,85.170
02/21/2024 10:28:00,51214.90,51244.80,51214.90,51242.00,51.305,57.93,36.502,13.770,88749.150,4,0.160,1.3094,0.5670,0.4330,1.0280,0.5069,0.4931,1.1345,768.8270,677.6510,9.242,8.525,17.531,119.576,14.842,17.723,8.424,19.563,9.940,19.229,69.221,63.855,160.782,69.592,67.131,61.853,71.531,14.462,5.848,9.452,15.626,18.693,12.091,22.200,24.171,28.018,9.915,44.150,47.396,55.706,83.158,58.053,85.378,65.917
02/21/2024 10:29:00,51242.00,51294.00,51242.00,51288.10,145.214,61.71,98.285,46.331,88827.351,5484,369.707,1.3094,0.5670,0.4330,1.0280,0.5069,0.4931,1.1345,768.8270,677.6510,12.548,4.437,8.642,14.534,66.476,15.314,21.139,21.361,13.962,16.359,76.033,74.190,98.982,130.001,110.050,48.140,104.074,2.334,2.457,13.582,8.936,12.494,18.929,17.015,41.898,14.592,9.434,64.931,43.032,60.145,61.382,142.345,44.722,52.309
02/21/2024 10:30:00,51288.10,51288.10,51243.40,51243.40,89.304,56.42,29.712,57.433,88820.376,3554,94.824,1.3094,0.5670,0.4330,1.0280,0.5069,0.4931,1.1345,768.8270,677.6510,3.354,2.847,4.019,7.120,7.418,11.773,18.742,29.967,15.847,7.780,49.260,50.844,115.996,90.151,83.332,42.114,96.945,13.672,74.106,8.266,9.529,14.710,23.204,20.599,26.394,19.721,26.457,42.557,65.980,68.721,101.581,33.146,69.837,82.122
02/21/2024 10:31:00,51243.40,51258.80,51238.50,51238.60,47.898,55.87,23.154,20.651,88851.942,2731,103.818,1.3027,0.5657,0.4343,1.0396,0.5097,0.4903,2.1218,1067.9810,503.3280,46.670,10.638,9.986,2.817,28.828,21.365,20.777,12.698,72.480,23.570,52.426,29.496,110.801,64.913,83.892,79.752,89.242,2.939,3.789,6.841,7.861,7.211,9.213,19.201,25.158,14.706,18.662,58.317,70.786,96.696,42.083,71.800,57.877,91.321
02/21/2024 10:32:00,51238.50,51242.30,51207.20,51216.00,71.324,53.22,22.239,45.496,88812.640,3316,58.817,1.3027,0.5657,0.4343,1.0396,0.5097,0.4903,2.1218,1067.9810,503.3280,2.095,11.812,1.307,6.688,5.863,18.731,11.216,8.114,9.078,25.389,53.089,56.327,65.335,82.178,115.488,59.575,60.773,8.680,8.088,6.238,11.449,12.403,25.321,47.173,23.574,15.623,8.989,53.293,59.512,69.788,121.608,64.098,37.653,91.534
02/21/2024 10:33:00,51216.00,51260.00,51211.10,51252.20,41.110,56.75,26.631,14.479,88861.273,41,0.003,1.3027,0.5657,0.4343,1.0396,0.5097,0.4903,2.1218,1067.9810,503.3280,20.514,3.803,30.019,34.542,10.805,17.895,19.385,19.707,9.161,18.026,54.464,101.224,92.596,77.245,79.195,79.832,70.185,1.809,1.165,6.321,2.478,4.218,5.294,10.429,16.249,24.934,16.734,65.005,50.481,87.452,51.664,76.596,102.402,79.356
02/21/2024 10:34:00,51252.20,51254.30,51240.00,51254.30,26.011,56.96,15.804,10.207,88860.493,1192,44.431,1.3027,0.5657,0.4343,1.0396,0.5097,0.4903,2.1218,1067.9810,503.3280,12.905,11.735,30.828,8.257,10.449,13.719,15.714,17.515,14.352,7.093,66.552,99.126,105.481,75.570,70.576,76.164,103.840,3.347,5.172,1.838,8.477,13.542,11.803,21.628,11.331,22.769,29.806,55.578,34.213,97.564,85.251,70.931,79.717,63.611
02/21/2024 10:35:00,51254.30,51254.30,51191.80,51191.90,68.102,49.51,19.303,45.717,88831.311,2166,53.997,1.3027,0.5657,0.4343,1.0396,0.5097,0.4903,2.1218,1067.9810,503.3280,15.518,5.744,7.745,14.199,5.258,16.183,22.879,6.668,14.201,8.032,40.618,80.680,59.564,100.135,22.005,57.788,123.444,4.346,6.963,2.522,3.179,5.823,18.014,12.434,9.531,14.268,16.123,79.748,67.099,98.027,84.641,69.991,86.612,74.662
02/21/2024 10:36:00,51191.90,51229.80,51187.70,51210.90,47.534,51.59,20.855,17.775,88818.169,2504,73.373,1.3027,0.5657,0.4343,1.0396,0.5097,0.4903,2.1218,1067.9810,503.3280,14.474,2.508,2.363,8.584,5.229,52.810,9.214,27.904,16.847,11.595,63.697,58.758,71.441,93.366,109.613,50.595,87.832,6.876,3.139,8.161,7.252,18.671,30.043,12.800,28.215,15.657,9.175,46.750,52.967,79.823,80.506,91.275,91.338,60.384
02/21/2024 10:37:00,51210.90,51250.00,51210.90,51232.40,27.128,53.90,15.672,8.251,88835.205,1734,55.706,1.3033,0.5658,0.4342,1.0396,0.5097,0.4903,0.8051,415.7590,516.3850,8.631,2.320,3.344,6.498,13.441,20.987,19.466,22.690,15.294,17.762,67.583,46.638,90.628,128.704,65.261,72.588,77.251,7.899,4.662,6.976,9.419,33.060,18.849,18.296,9.664,14.506,15.088,32.173,60.584,83.290,70.914,70.585,83.254,63.421
02/21/2024 10:38:00,51232.40,51238.30,51224.70,51234.10,19.572,54.08,7.148,12.421,88842.886,1171,26.131,1.3033,0.5658,0.4342,1.0396,0.5097,0.4903,0.8051,415.7590,516.3850,10.637,4.202,2.859,6.852,11.495,9.508,28.230,13.310,12.746,16.283,70.190,40.885,94.264,133.567,59.232,85.443,82.010,2.965,5.270,7.459,9.078,16.957,36.202,16.523,15.051,24.739,16.792,30.627,60.683,69.702,94.151,101.604,66.052,77.713
02/21/2024 10:39:00,51234.10,51276.50,51226.20,51276.50,60.470,58.58,43.667,8.398,88888.619,1914,132.056,1.3033,0.5658,0.4342,1.0396,0.5097,0.4903,0.8051,415.7590,516.3850,10.823,5.582,7.595,7.153,8.890,11.005,33.113,13.198,39.540,38.781,62.127,87.741,100.447,93.616,48.229,99.175,59.524,3.168,1.963,6.085,12.698,19.601,19.289,13.917,13.395,30.650,17.786,76.331,27.573,96.123,37.926,60.137,85.621,56.485
02/21/2024 10:40:00,51276.50,51278.20,51197.10,51197.10,61.027,48.92,5.766,52.170,88920.616,2293,42.656,1.3041,0.5660,0.4340,1.0392,0.5096,0.4904,0.8051,415.7590,516.3850,0.077,3.248,0.821,3.929,1.815,2.912,8.329,16.050,27.407,9.608,76.738,38.013,80.323,50.347,74.901,68.168,90.051,47.454,10.530,10.180,12.563,16.292,11.990,22.400,30.029,3.798,9.049,47.464,126.440,77.913,76.150,67.723,87.192,70.157
02/21/2024 10:41:00,51197.10,51267.60,51197.10,51263.70,45.217,55.54,24.251,16.913,88927.841,2342,178.164,1.3041,0.5660,0.4340,1.0392,0.5096,0.4904,1.1954,339.3790,283.9050,6.920,3.804,3.716,17.438,5.954,8.892,14.000,20.591,8.857,13.593,115.724,64.655,83.614,95.674,101.990,81.445,75.335,3.592,1.996,9.978,11.361,21.997,14.459,17.893,34.335,14.532,24.008,46.337,47.950,70.237,37.439,75.949,69.415,93.764
02/21/2024 10:42:00,51263.80,51277.40,51255.10,51274.90,28.986,56.56,13.763,8.517,88938.623,2103,51.968,1.3041,0.5660,0.4340,1.0392,0.5096,0.4904,1.1954,339.3790,283.9050,8.443,3.390,5.972,3.334,9.656,17.272,19.388,25.551,23.926,60.894,60.368,74.941,93.138,114.322,61.712,71.774,89.775,2.915,23.852,2.537,6.042,6.966,16.242,15.307,30.836,10.280,25.988,46.754,35.055,62.917,84.858,58.890,35.454,54.079
02/21/2024 10:43:00,51274.90,51285.90,51266.70,51282.00,34.918,57.23,18.388,16.520,88962.936,1811,57.320,1.3041,0.5660,0.4340,1.0392,0.5096,0.4904,1.1954,339.3790,283.9050,3.153,5.152,5.346,10.955,15.934,10.295,36.290,43.045,13.936,11.334,66.918,89.549,80.701,107.641,95.986,88.414,97.709,15.807,1.683,3.664,6.877,14.846,18.861,16.545,41.662,18.239,9.417,57.132,24.890,73.935,40.238,87.410,61.169,52.130
02/21/2024 10:44:00,51282.00,51286.50,51277.90,51286.50,21.098,57.68,13.619,7.475,88973.659,1440,47.982,1.3041,0.5660,0.4340,1.0392,0.5096,0.4904,1.1954,339.3790,283.9050,3.438,4.027,8.143,7.051,30.008,50.919,25.076,7.937,10.916,11.177,84.654,70.613,106.474,91.804,78.353,69.131,124.260,7.986,6.411,9.029,12.980,23.625,20.172,21.903,46.899,14.685,28.391,57.115,39.653,77.165,82.201,55.986,56.951,36.723
02/21/2024 10:45:00,51286.50,51314.20,51281.00,51302.30,103.637,59.28,60.332,38.487,89014.674,3808,234.959,1.3041,0.5660,0.4340,1.0392,0.5096,0.4904,1.1954,339.3790,283.9050,1.729,2.028,2.767,7.016,23.771,6.625,17.746,18.695,17.595,7.752,79.969,69.361,102.222,131.702,56.472,110.643,58.317,15.455,9.070,7.916,15.979,19.051,22.210,15.645,35.280,32.686,14.483,51.563,22.274,100.115,81.783,35.711,66.374,54.810
02/21/2024 10:46:00,51302.30,51306.70,51274.30,51299.90,46.013,58.92,15.400,29.710,89056.657,2743,43.652,1.3041,0.5660,0.4340,1.0392,0.5096,0.4904,1.1954,339.3790,283.9050,7.743,3.939,4.342,6.359,7.952,28.979,18.825,27.927,6.457,11.213,73.177,88.374,73.325,132.110,66.295,102.599,36.840,5.916,1.961,11.080,7.008,11.144,16.591,19.409,16.220,14.809,18.860,46.369,52.344,86.462,71.373,61.171,68.959,32.754
02/21/2024 10:47:00,51300.00,51317.10,51294.40,51317.10,40.414,60.78,26.893,13.422,89077.281,2031,73.130,1.3041,0.5660,0.4340,1.0392,0.5096,0.4904,1.1954,339.3790,283.9050,7.251,7.688,7.248,5.835,14.545,21.445,26.461,21.189,14.938,8.659,94.212,73.045,94.152,89.338,74.074,83.808,79.288,9.800,4.648,16.731,28.788,10.424,9.045,12.823,37.333,15.956,32.254,76.676,36.715,70.055,73.746,84.357,69.974,58.862
02/21/2024 10:48:00,51317.00,51394.70,51314.00,51374.00,175.363,66.24,118.031,43.881,88989.496,7171,441.521,1.3026,0.5657,0.4343,1.0425,0.5104,0.4896,1.2656,379.0080,299.4690,11.643,3.924,6.665,7.844,10.260,20.268,44.286,11.046,14.382,24.521,67.884,79.958,67.733,134.762,121.472,80.597,60.499,5.459,33.430,5.538,10.445,13.475,18.401,43.170,13.991,20.394,23.945,57.520,51.417,54.936,75.841,71.420,48.389,74.934
02/21/2024 10:49:00,51374.00,51394.00,51373.90,51390.00,114.765,67.61,65.369,40.994,88973.641,3720,198.982,1.3026,0.5657,0.4343,1.0425,0.5104,0.4896,1.2656,379.0080,299.4690,4.210,10.174,8.543,29.128,15.790,8.827,22.890,29.993,14.848,23.865,71.226,62.337,125.869,110.610,75.526,60.211,342.754,13.015,3.858,6.364,16.734,16.263,18.106,14.949,38.398,23.151,19.858,90.951,33.215,69.947,64.952,63.682,62.789,47.378
02/21/2024 10:50:00,51390.00,51414.50,51367.00,51386.20,108.545,66.92,53.235,46.519,88986.980,5260,219.227,1.3026,0.5657,0.4343,1.0425,0.5104,0.4896,1.2656,379.0080,299.4690,3.655,3.360,6.733,8.142,13.328,26.045,11.568,7.931,16.324,9.190,79.913,46.046,133.662,89.255,79.878,88.122,326.451,13.181,2.361,45.006,5.422,5.561,14.078,16.167,25.353,18.996,15.631,82.543,46.631,79.592,61.946,64.262,64.160,47.866
02/21/2024 10:51:00,51386.30,51445.80,51386.20,51414.20,186.257,69.40,111.311,55.856,88938.750,25,0.456,1.3037,0.5659,0.4341,1.0504,0.5123,0.4877,1.6560,1008.2770,608.8540,10.462,3.391,4.288,10.163,4.844,20.330,30.332,34.967,22.876,18.206,88.542,81.009,80.134,70.130,375.723,66.988,74.958,6.749,4.434,1.802,8.139,12.845,42.677,11.212,6.720,9.552,9.060,64.523,43.428,133.218,37.547,63.718,45.394,90.645
02/21/2024 10:52:00,51414.20,51436.00,51376.00,51376.00,103.477,62.50,39.918,55.015,88935.590,3957,129.153,1.3037,0.5659,0.4341,1.0504,0.5123,0.4877,1.6560,1008.2770,608.8540,0,0.908,3.271,2.082,6.373,10.644,14.507,11.136,14.572,21.874,42.602,32.155,73.563,96.510,77.667,82.186,80.481,117.553,6.470,2.829,18.384,5.549,11.086,17.622,35.930,33.961,13.088,58.915,63.804,113.998,56.495,57.161,50.240,77.246
02/21/2024 10:53:00,51376.20,51422.70,51376.20,51409.50,74.564,65.72,49.079,14.272,88924.222,3098,184.798,1.3037,0.5659,0.4341,1.0504,0.5123,0.4877,1.6560,1008.2770,608.8540,7.045,3.086,5.919,8.536,11.225,6.625,14.069,9.172,29.076,19.654,61.168,56.594,105.328,109.396,66.343,360.194,89.234,1.865,3.484,11.709,30.007,15.491,14.018,9.880,10.158,14.011,28.476,47.889,49.325,97.100,61.253,77.849,69.331,44.631
02/21/2024 10:54:00,51409.60,51409.60,51363.60,51373.30,52.575,59.75,6.492,46.083,88874.886,2183,39.515,1.3037,0.5659,0.4341,1.0563,0.5137,0.4863,1.6560,1008.2770,608.8540,10.123,3.441,6.099,9.224,12.292,22.743,24.614,28.082,14.671,15.817,103.784,31.652,67.051,112.168,63.755,63.716,68.998,2.822,4.013,1.280,4.386,6.761,12.526,27.354,7.618,14.564,22.580,78.946,46.035,91.056,46.800,100.398,73.974,42.572
02/21/2024 10:55:00,51373.30,51373.40,51311.60,51317.60,95.948,51.93,19.836,75.971,88851.202,1,0.000,1.3037,0.5659,0.4341,1.0563,0.5137,0.4863,1.6560,1008.2770,608.8540,9.594,7.708,15.455,5.663,7.724,18.947,14.186,15.428,11.645,9.286,43.238,26.907,64.846,71.862,36.433,119.234,44.294,3.637,3.199,8.187,7.904,9.530,11.230,26.360,7.716,16.438,41.337,44.039,50.931,92.599,127.510,57.035,67.605,81.882
02/21/2024 10:56:00,51317.60,51324.00,51287.10,51316.90,83.063,51.84,30.822,50.810,88896.423,3545,93.747,1.3037,0.5659,0.4341,1.0563,0.5137,0.4863,1.6560,1008.2770,608.8540,6.626,1.650,8.929,12.391,10.162,20.990,27.474,24.531,10.095,16.390,57.971,43.075,50.293,65.674,39.088,119.235,53.330,4.322,2.129,4.251,9.982,6.813,10.551,9.729,15.445,77.728,6.171,62.239,58.746,87.012,130.616,65.062,42.164,75.236
02/21/2024 10:57:00,51316.40,51332.40,51306.30,51314.40,33.763,51.49,15.532,15.604,88913.944,1880,45.514,1.3037,0.5659,0.4341,1.0563,0.5137,0.4863,1.6560,1008.2770,608.8540,16.407,3.738,4.137,10.248,5.822,17.699,15.271,16.789,32.007,17.302,51.287,35.941,68.475,76.675,40.183,132.367,28.226,2.429,3.876,8.026,11.106,5.752,12.048,26.961,58.960,23.280,8.783,83.829,72.160,82.572,126.387,65.526,57.198,72.983
02/21/2024 10:58:00,51314.40,51314.40,51294.70,51294.80,28.548,48.71,5.969,22.394,88919.035,1551,17.441,1.3063,0.5664,0.4336,1.0563,0.5137,0.4863,1.1759,956.9360,813.8070,9.424,6.266,5.488,5.477,5.441,16.893,31.090,30.674,22.925,15.026,56.458,36.731,62.158,61.401,68.003,60.816,93.603,45.498,5.695,5.836,8.999,14.915,6.130,26.855,14.833,22.130,13.287,89.756,127.015,114.367,50.666,75.520,80.968,82.266
02/21/2024 10:59:00,51294.80,51330.80,51290.00,51296.10,73.843,48.91,30.649,40.582,88866.355,2111,96.226,1.3063,0.5664,0.4336,1.0563,0.5137,0.4863,1.1759,956.9360,813.8070,1.563,1.808,9.268,3.903,10.967,7.534,20.860,19.589,16.636,15.835,40.873,53.688,46.043,52.267,79.457,63.121,118.736,19.953,4.225,8.289,14.964,13.084,17.172,12.526,29.023,9.800,22.143,96.328,91.097,129.387,70.399,75.143,69.334,95.045
02/21/2024 11:00:00,51296.20,51317.20,51296.10,51316.70,37.440,52.05,18.504,18.825,88870.706,2511,81.884,1.3063,0.5664,0.4336,1.0563,0.5137,0.4863,1.1759,956.9360,813.8070,4.736,3.803,6.350,11.430,9.634,13.663,27.009,26.444,13.327,11.533,59.055,56.889,109.836,53.000,56.345,138.130,38.668,13.635,8.140,6.206,12.680,15.654,11.924,14.759,11.815,18.427,22.771,72.660,71.275,104.929,145.003,124.147,73.477,99.544
02/21/2024 11:01:00,51316.70,51348.20,51316.70,51348.20,32.360,56.46,24.829,6.652,88892.475,1550,70.729,1.3083,0.5668,0.4332,1.0568,0.5138,0.4862,0.5401,336.6120,623.2190,4.484,5.293,5.561,12.324,12.665,17.989,15.774,25.054,8.887,12.159,68.790,80.282,144.268,36.282,48.706,108.452,71.049,27.730,5.764,9.416,13.558,5.593,18.648,12.131,11.891,29.184,39.777,58.250,49.195,67.812,80.764,78.788,123.123,134.985
02/21/2024 11:02:00,51348.10,51376.80,51326.40,51326.40,53.212,52.84,31.013,22.052,88912.261,2583,74.225,1.3083,0.5668,0.4332,1.0568,0.5138,0.4862,0.5401,336.6120,623.2190,20.051,3.441,6.337,5.494,8.320,7.676,11.992,31.790,14.664,20.352,32.593,33.142,63.457,108.640,99.714,47.917,64.639,1.603,4.638,6.320,13.018,17.660,9.880,4.498,14.826,14.337,27.768,58.408,78.299,108.919,118.605,112.778,123.249,87.699
02/21/2024 11:03:00,51326.30,51326.30,51307.90,51314.50,52.335,50.92,14.378,36.443,88903.381,3,0.005,1.3083,0.5668,0.4332,1.0568,0.5138,0.4862,0.5401,336.6120,623.2190,7.959,2.849,7.070,6.780,16.741,18.602,10.924,11.517,13.045,15.459,28.143,39.807,76.692,57.701,67.754,128.396,41.354,11.402,5.536,6.027,8.415,13.877,16.852,19.893,9.360,24.250,40.826,80.833,63.077,120.340,156.440,117.056,75.648,75.980
02/21/2024 11:04:00,51314.50,51376.80,51314.40,51376.70,34.960,59.25,24.895,7.967,88916.652,2166,92.487,1.3072,0.5666,0.4334,1.0572,0.5139,0.4861,0.5401,336.6120,623.2190,1.959,3.855,5.345,9.747,16.870,14.961,13.073,14.674,14.382,8.446,118.716,39.958,87.324,115.969,54.300,85.943,74.617,12.806,7.894,4.482,12.578,23.034,7.961,20.908,22.934,9.698,35.899,54.656,42.127,66.860,67.870,88.085,84.057,49.164
02/21/2024 11:05:00,51376.70,51384.70,51358.10,51358.20,36.315,56.20,14.221,21.982,88949.752,1840,45.992,1.3072,0.5666,0.4334,1.0572,0.5139,0.4861,0.5401,336.6120,623.2190,3.110,0.912,9.324,3.305,7.327,10.685,14.310,36.524,11.832,10.973,47.924,73.796,99.693,65.091,112.142,80.079,50.851,14.096,8.663,16.161,22.712,16.696,16.818,19.526,17.743,35.507,25.854,58.123,82.708,92.034,65.595,45.379,101.551,131.009
02/21/2024 11:06:00,51358.20,51374.20,51349.00,51366.90,52.337,57.31,25.677,26.431,88959.823,1675,62.479,1.3072,0.5666,0.4334,1.0572,0.5139,0.4861,0.5401,336.6120,623.2190,0,0.032,2.899,7.864,2.627,8.987,13.757,21.779,29.401,15.016,56.812,108.835,66.843,103.407,78.786,61.811,75.982,30.551,5.490,3.877,10.066,13.216,16.925,12.440,30.268,19.940,28.172,74.053,43.224,90.683,70.211,66.304,82.896,98.347
02/21/2024 11:07:00,51366.80,51395.10,51366.80,51390.60,40.825,60.28,27.212,13.599,88978.320,1702,86.987,1.3072,0.5666,0.4334,1.0572,0.5139,0.4861,0.5401,336.6120,623.2190,5.641,6.017,10.618,36.056,9.995,12.202,13.268,78.722,11.745,7.063,61.880,57.104,108.946,90.652,61.245,94.972,375.059,11.785,2.137,11.145,7.527,8.248,18.011,18.560,13.868,27.555,15.121,59.578,61.215,99.277,101.431,58.238,65.888,74.721
02/21/2024 11:08:00,51390.60,51390.60,51345.50,51379.80,34.655,58.29,11.341,22.709,88982.596,2280,42.328,1.3072,0.5666,0.4334,1.0572,0.5139,0.4861,1.3432,372.4590,277.2990,22.389,2.315,6.361,20.836,6.951,11.715,18.355,37.188,8.811,9.088,92.174,68.748,62.896,105.140,80.907,76.263,97.461,7.114,7.784,6.363,11.099,32.354,11.304,9.991,11.194,21.345,20.172,93.352,63.304,71.502,68.295,84.484,78.144,89.860
02/21/2024 11:09:00,51379.80,51379.90,51360.10,51362.80,35.517,55.20,11.177,15.891,88994.465,1529,56.257,1.3072,0.5666,0.4334,1.0572,0.5139,0.4861,1.3432,372.4590,277.2990,22.035,5.281,2.348,8.248,29.078,24.087,40.995,9.238,13.927,13.291,49.595,88.252,63.164,104.049,59.812,89.365,62.463,1.250,6.075,4.643,6.945,11.999,20.474,20.583,16.269,16.946,16.542,70.465,67.648,71.854,105.226,58.062,99.152,119.223
02/21/2024 11:10:00,51362.80,51366.70,51339.60,51339.60,20.855,51.22,9.882,10.973,89010.411,1422,32.423,1.3072,0.5666,0.4334,1.0572,0.5139,0.4861,1.3432,372.4590,277.2990,21.200,6.226,13.612,15.430,10.706,14.793,19.933,5.435,14.121,41.024,51.549,39.060,68.835,100.037,33.255,108.811,74.146,6.704,8.112,9.019,9.678,12.763,23.667,12.839,11.021,12.151,26.861,81.408,78.341,95.627,111.137,95.240,113.319,78.588
02/21/2024 11:11:00,51339.60,51343.50,51310.10,51310.40,48.551,46.65,10.270,34.791,88988.440,2006,23.242,1.3075,0.5666,0.4334,1.0572,0.5139,0.4861,0.9986,299.5940,300.0000,10.652,6.760,3.624,10.794,10.298,30.294,14.909,12.271,23.535,15.791,48.135,40.624,92.995,100.250,36.422,84.941,70.203,8.759,9.793,11.759,16.557,23.780,10.573,31.006,12.592,10.484,15.991,103.428,76.531,134.549,93.288,59.692,94.311,71.083
02/21/2024 11:12:00,51310.40,51310.50,51272.90,51274.00,69.052,41.67,13.813,44.302,88970.314,18,0.153,1.3075,0.5666,0.4334,1.0602,0.5146,0.4854,0.9986,299.5940,300.0000,9.138,5.176,2.841,8.546,10.428,10.698,19.420,30.507,13.460,13.666,58.451,40.797,57.161,80.103,41.720,109.402,53.300,17.113,4.573,16.174,16.228,16.317,8.032,28.421,17.614,23.478,31.917,95.645,49.099,81.917,103.079,43.434,91.088,59.096
02/21/2024 11:13:00,51274.00,51274.00,51233.00,51265.30,179.997,40.55,81.157,65.471,88848.167,5,0.002,1.3075,0.5666,0.4334,1.0602,0.5146,0.4854,0.9986,299.5940,300.0000,17.453,10.211,8.682,18.802,16.016,14.621,29.730,16.201,14.517,20.111,41.165,61.969,54.701,78.793,46.923,111.044,50.022,3.520,0.337,3.165,6.384,3.819,13.069,6.306,20.055,18.077,17.759,81.720,72.260,93.642,89.830,89.828,49.939,102.444
02/21/2024 11:14:00,51265.30,51265.30,51226.60,51237.20,78.524,37.10,38.781,39.674,88886.010,2542,88.428,1.3075,0.5666,0.4334,1.0602,0.5146,0.4854,0.9986,299.5940,300.0000,0.477,2.159,11.190,5.348,11.988,50.942,15.235,13.752,15.888,12.971,61.229,26.293,82.910,78.793,38.220,46.300,45.252,27.033,14.265,10.430,17.683,16.602,49.721,25.317,17.023,27.789,21.025,67.855,51.272,86.526,88.975,99.353,55.672,84.834
02/21/2024 11:15:00,51237.20,51269.70,51222.30,51250.70,97.533,39.75,70.425,23.295,88935.809,2942,153.053,1.3098,0.5671,0.4329,1.0602,0.5146,0.4854,0.9986,299.5940,300.0000,6.015,2.566,8.996,11.877,29.651,11.990,11.386,15.874,14.224,13.476,44.442,43.820,76.572,56.311,81.250,51.534,107.806,11.340,3.204,2.829,9.375,9.870,12.668,22.846,16.769,27.326,16.417,97.360,73.048,75.603,72.873,75.731,88.197,81.138
02/21/2024 11:16:00,51250.70,51286.90,51230.00,51253.50,52.795,40.32,25.399,22.904,88898.977,2992,96.941,1.3098,0.5671,0.4329,1.0585,0.5142,0.4858,0.9986,299.5940,300.0000,0.888,4.260,2.234,5.824,5.406,10.102,10.080,34.197,8.430,9.141,50.804,43.920,61.223,90.033,47.525,68.728,119.179,7.692,17.857,5.103,3.728,11.627,28.484,18.866,10.995,32.633,11.111,71.716,45.038,119.694,49.910,61.312,63.274,100.249
02/21/2024 11:17:00,51253.50,51253.50,51225.00,51225.00,24.104,36.57,4.358,19.082,88919.703,1188,10.424,1.3098,0.5671,0.4329,1.0585,0.5142,0.4858,0.9986,299.5940,300.0000,8.553,5.469,2.779,3.278,9.822,28.098,13.908,12.838,21.154,12.681,55.555,24.828,69.811,64.880,63.752,44.852,65.969,3.435,41.307,5.218,9.594,6.818,14.092,23.253,14.341,21.646,25.285,66.332,59.581,86.603,92.466,77.208,84.020,59.106
02/21/2024 11:18:00,51225.00,51252.70,51225.00,51244.30,21.852,40.60,9.968,8.918,88922.336,1405,48.049,1.3098,0.5671,0.4329,1.0585,0.5142,0.4858,0.5658,443.3350,783.5280,9.512,2.745,7.951,12.142,11.219,16.717,30.142,11.283,13.123,10.712,60.265,31.792,70.945,78.349,69.435,64.904,73.497,4.528,34.107,1.519,11.235,10.988,21.630,15.561,15.741,9.788,8.458,79.714,73.431,70.582,101.179,69.695,115.756,56.222
02/21/2024 11:19:00,51244.20,51263.00,51244.20,51263.00,25.509,44.28,16.950,8.436,88938.725,1609,50.076,1.3098,0.5671,0.4329,1.0585,0.5142,0.4858,0.5658,443.3350,783.5280,14.291,4.238,6.773,26.061,15.933,21.021,18.275,21.700,8.502,11.909,44.748,79.233,82.696,67.944,48.449,122.422,47.540,4.126,4.974,4.743,7.269,13.891,9.332,19.679,12.910,63.639,24.057,66.207,41.395,92.352,64.313,111.686,53.169,110.284
